SymbolID;Recommendations
S37982105;{1839,Hold,NA,0}{1262,Sell,0.1458099,28}{1946,Hold,0.3164193,30}{777,Buy,0.4516897,31}{1839,Hold,NA,37}{1839,Hold,NA,43}{1839,Hold,NA,54}
S43958155;{1712,Buy,0.8012016,0}{1041,Buy,0.7681576,33}{4770,Buy,0.8139131,42}{6188,Buy,0.7642168,42}{13144,Hold,0.7614722,43}{9895,Buy,NA,43}{22528,Hold,0.7220003,45}{1712,Buy,0.7701237,48}{3426,Buy,0.9337206,50}{24685,Hold,0.8073953,51}
S44555100;{1156,Hold,0.7287629,0}{1156,Hold,0.7080218,25}{1156,Hold,0.6673048,26}
S840140;{205551,Hold,-0.04421326,0}{3355,Sell,-0.3553009,6}{22522,Buy,0.3513514,11}{465,Hold,-0.3762994,11}{27829,Buy,0.4141414,12}{829,Hold,0.171875,13}{7685,Hold,0.4672686,17}{794,Buy,1.252252,20}{829,Hold,0.25,21}{22522,Buy,0.6795866,24}{465,Hold,-0.2248062,24}{1888,Hold,0.7241379,27}{465,Hold,-0.2125984,30}{3196,Hold,0.312336,30}{829,Hold,1.037037,33}{465,Hold,0.255887,36}{22522,Buy,-0.04458599,45}{7685,Hold,-0.238965,48}{3196,Hold,0.06569343,51}{829,Hold,0.5558699,53}{3269,Hold,0.04885057,54}
S30584221;{1700,Hold,NA,0}{1700,Hold,NA,6}{1700,Hold,NA,15}{21727,Buy,0.7773437,19}{4349,Buy,-0.03993856,20}{36850,Buy,0.2480799,20}{1700,Hold,NA,23}{1700,Hold,NA,32}{1700,Hold,NA,43}{8818,Buy,0.2547852,43}{864,Hold,0.09930377,52}{1195,Buy,0.1569053,56}{1700,Hold,NA,58}
S4262777;{1188,Hold,1.087263,0}{2157,Hold,1.201758,13}{1320,Hold,1.096913,13}{793,Hold,1.231626,18}{4400,Buy,1.961159,19}{1188,Hold,NA,20}{828,Hold,1.255746,24}
S1951319;{29191,Buy,0.2940321,0}{3597,Buy,0.2494545,28}{29191,Buy,0.3507002,29}{610,Buy,0.3074775,32}{3204,Buy,0.2755392,45}
S49160135;{148075,Buy,2.038095,0}{2135,Buy,2.038095,0}{848,Buy,1.308961,28}{15200,Buy,1.536995,40}{3606,Hold,1.111897,44}
S14363193;{407,Buy,0.1320755,0}{4176,Buy,0.1477063,10}{1199,Buy,0.2242201,10}{776,Buy,0.1435832,15}{1408,Hold,NA,22}{15060,Hold,NA,23}{14915,Buy,0.1454754,35}{407,Buy,0.2832478,38}{776,Buy,0.1308308,44}{1399,Hold,NA,54}
S34290123;{346,Buy,0.2318029,0}{22616,Hold,NA,12}{860,Hold,0.08588351,12}{22616,Hold,NA,27}{860,Hold,0.07763899,27}{860,Hold,0.05052526,35}{3429,Hold,0.07553777,35}{22616,Hold,NA,44}
S369468;{4441,Hold,0.05374078,0}
S840140;{3355,Hold,0.08573568,0}{3355,Hold,-0.01800327,29}{26557,Hold,NA,36}{954,Hold,0.09756098,42}{3355,Hold,-0.05053599,45}
S32935187;{1792,Hold,NA,0}{435,Buy,1.143727,2}{877,Buy,NA,34}{4555,Buy,NA,48}
S860674;{290,Buy,0.2462612,0}
S38649154;{27809,Buy,0.4192964,0}{2065,Buy,0.2234566,13}{3324,Buy,NA,19}{947,Buy,0.223799,25}{3468,Buy,0.3673655,27}
S3780333;{686,Buy,NA,0}
S5131181;{4743,Buy,0.187447,0}{2300,Buy,NA,24}{763,Buy,0.1390345,27}{4640,Buy,0.1880453,28}{1795,Buy,0.1504748,34}{372,Buy,0.2266465,35}
S34392131;{3854,Hold,0.126408,0}{1113,Buy,0.1699931,13}{3527,Buy,0.4482991,15}{2252,Buy,0.2070006,17}{1936,Buy,0.1239278,18}{1499,Buy,-0.007009346,19}{14907,Buy,0.05140187,19}{4055,Buy,0.08757225,20}{1455,Buy,-0.01873327,21}{4086,Buy,0.01361135,22}{3154,Buy,0.2765957,23}{2252,Buy,0.3397948,26}{1936,Buy,0.1075488,30}{1793,Buy,0.1416146,35}{4309,Buy,0.1144333,35}{1499,Buy,0.06174909,36}
S17283111;{1156,Buy,0.2537313,0}{2297,Hold,NA,7}{1346,Buy,0.3111609,21}{1202,Buy,0.2111801,27}{126461,Buy,0.2041116,44}{1156,Buy,0.2280702,47}{1156,Buy,0.3366491,48}{3881,Buy,0.2433945,48}
S12434156;{7314,Sell,NA,0}{378,Sell,0.009716136,32}{1715,Hold,NA,52}{3302,Hold,0.07666605,58}{13455,Hold,-0.1207181,59}
S2109893;{1712,Hold,NA,0}{1712,Hold,NA,46}{37728,Buy,0.2538811,49}{3459,Buy,NA,51}{1862,Buy,0.2374779,51}{4770,Buy,0.211754,56}
S938728;{2083,Buy,0.03690342,0}
S1245996;{832,Buy,0.1384615,0}{665,Buy,0.1840689,11}{832,Buy,0.09338061,19}{832,Buy,0.07038123,23}{3990,Buy,0.1085181,25}{665,Buy,0.1608624,32}{832,Buy,0.1218688,48}{832,Buy,0.09774436,54}
S5726103;{830,Buy,0.1198946,0}{3881,Hold,0.09654081,31}{1156,Buy,NA,32}{1156,Buy,0.08630054,54}
S23548466;{3650,Buy,0.2899065,0}{3128,Hold,0.2254112,0}{1270,Hold,-0.0003224766,0}{4893,Buy,0.2576588,0}{3510,Buy,0.4511448,0}{2144,Hold,-0.03034094,1}{5056,Hold,-0.06947891,2}{1270,Hold,NA,16}{1270,Hold,0.01537569,30}{14972,Hold,0.06809079,50}{869,Buy,0.119403,51}{3111,Hold,0.01414465,52}{1239,Sell,-0.197861,53}{2193,Buy,0.09625668,53}{1796,Hold,-0.03819731,54}{4240,Buy,0.1075095,55}{1211,Buy,0.3506213,55}{2303,Sell,-0.3262212,57}{14927,Buy,0.1712214,58}{2088,Buy,0.1433352,58}{3144,Sell,-0.1755977,59}{1717,Hold,NA,59}{3677,Sell,-0.3689986,60}{3510,Buy,0.2345679,60}{758,Buy,0.09589041,61}
S25246342;{1700,Buy,0.1966494,0}{4349,Buy,0.283535,16}{3237,Buy,0.1822993,20}{1700,Buy,0.3511992,20}{1260,Buy,0.09658839,21}{1877,Buy,0.08515916,24}{3184,Buy,0.1264986,24}{1700,Buy,0.4051522,30}{4204,Buy,0.2436975,31}{3237,Buy,0.1419787,32}{2311,Buy,0.1788661,34}{1700,Buy,0.2391574,36}{1260,Buy,0.08598187,42}{1700,Buy,0.1691348,43}{4714,Buy,NA,45}{1519,Buy,0.3099595,46}{4854,Buy,0.03572786,47}{4349,Buy,0.2285012,48}{1446,Buy,0.1340011,48}{1700,Buy,0.1889428,53}{489,Buy,0.3452484,56}
S1142458;{731,Buy,0.1190818,0}{4049,Hold,-0.03846154,34}{4128,Hold,0.03151862,38}
S4789820;{458,Buy,0.4272122,0}{458,Buy,0.4164306,46}
S985378;{2245,Buy,0.1127184,0}{4103,Sell,-0.2501056,13}{3644,Hold,0.03425986,16}{3708,Hold,0.004645133,24}{3708,Hold,0.02978629,35}{2245,Buy,0.1239744,36}
S3600150;{848,Hold,0.01816499,0}{3602,Hold,-0.04506813,32}
S3900156;{867,Hold,2.226476,0}{4551,Hold,2.243518,26}
S6362142;{27783,Buy,0.1699164,0}{2208,Hold,-0.1264132,47}{15040,Hold,NA,50}{15040,Hold,NA,52}{2208,Hold,-0.07275321,58}
S49160135;{1351,Buy,1.566708,0}{587,Buy,1.191382,28}{848,Buy,1.331257,28}{299,Buy,1.339223,30}{1887,Buy,1.583444,34}{3710,Buy,1.276364,41}{848,Buy,1.338723,46}{299,Buy,1.368437,48}
S49814117;{1399,Hold,NA,0}{1941,Buy,0.1159982,10}{1399,Hold,NA,11}{3611,Buy,0.2542373,12}{497,Buy,NA,13}{3906,Buy,NA,17}{3766,Buy,0.163682,18}{1539,Buy,0.1690209,19}{1551,Buy,0.1561489,21}{497,Buy,0.2234287,40}{3766,Buy,0.2125863,44}
S1300218;{4705,Hold,0.08199493,0}{10993,Hold,0.08199493,0}{3172,Buy,0.2301989,23}{22704,Buy,0.1459387,23}{1069,Buy,0.1308017,24}{24690,Buy,0.1966701,29}{860,Hold,NA,45}
S1564262;{1649,Hold,NA,0}{603,Hold,-0.06097543,0}{3154,Hold,-0.06597825,1}{3053,Hold,-0.08126026,1}{1936,Buy,0.1024877,1}{603,Hold,-0.1271063,1}{4086,Hold,1.62416,3}{3057,Buy,0.1358865,3}{3084,Sell,-0.2108775,3}{3012,Buy,0.1213801,4}{3461,Buy,0.1386457,5}{3057,Buy,0.08506089,8}{15211,Hold,NA,13}{4086,Hold,0.05257488,17}{1351,Buy,0.1364908,18}{3054,Hold,0.0553821,20}{15211,Hold,NA,23}{3348,Hold,0.1273309,24}{338,Hold,0.07095466,25}{3682,Buy,0.2366657,34}{3854,Buy,NA,35}{603,Hold,-0.03390008,39}{3012,Buy,0.186382,39}{3057,Buy,0.1434462,40}{3084,Sell,-0.161535,41}{3057,Buy,0.1482724,42}{14907,Buy,0.1817751,44}{1351,Buy,0.2101743,46}
S1878083;{308,Hold,0.1156404,0}{1417,Buy,0.09546166,55}{3317,Buy,0.140601,61}{308,Hold,0.04940971,63}
S1222990;{796,Hold,1.238221,0}{1313,Buy,1.383789,3}{3325,Sell,0.9543728,37}{3325,Sell,0.9438977,38}{3876,Sell,1.051244,51}
S1398239;{1565,Sell,-0.1016109,0}
S3066798;{29156,Buy,0.05700264,0}{2264,Buy,0.2751678,29}{1156,Buy,0.1864407,36}{4043,Buy,0.1744966,39}{24511,Buy,0.1484824,40}{3516,Buy,0.1428571,44}{830,Buy,0.163311,51}{1156,Buy,0.09612142,57}
S6843203;{4251,Buy,0.2719849,0}{1700,Buy,0.2828736,2}{1700,Buy,0.3436345,17}{1700,Buy,0.3436345,17}{1700,Buy,0.3425071,28}{1700,Buy,0.3196965,35}{1700,Buy,0.1489301,42}{1700,Buy,0.1426939,46}{1700,Buy,0.233616,55}
S2737793;{1717,Buy,0.4834546,0}{1717,Buy,0.2989382,50}
S14834153;{21830,Buy,0.1477762,0}{464,Buy,0.1901467,16}{4055,Buy,NA,18}{4055,Buy,0.1599345,38}{3154,Buy,NA,38}
S2702259;{298,Hold,0.03836485,0}{1718,Hold,NA,2}{3599,Hold,0.05076872,2}{4272,Hold,0.03308056,4}
S35262136;{4548,Hold,0.09412991,0}{839,Buy,0.1314031,2}{2094,Buy,NA,38}{301,Buy,0.2530315,40}{4548,Sell,-0.1285185,41}{4744,Buy,0.2462612,42}{839,Buy,0.1724138,43}{3833,Hold,0.02689487,45}{605,Buy,0.120967,47}
S314697;{839,Buy,0.2282598,0}{1721,Buy,0.2031062,52}
S47757139;{4441,Buy,0.06549671,0}{530,Buy,0.06549671,0}{577,Buy,0.207851,50}{3363,Hold,0.1239725,50}
S11027212;{1645,Hold,NA,0}{281,Buy,0.135777,0}{1302,Buy,NA,0}{441,Buy,0.3422819,0}{3118,Buy,NA,2}{441,Buy,0.314459,4}{3296,Hold,0.02259945,22}{140407,Buy,0.228627,23}{3296,Hold,0.04275287,24}{3363,Hold,0.1709845,29}{140407,Buy,0.2455885,32}{3118,Buy,NA,34}{140407,Buy,0.3111888,35}{1793,Buy,0.3111888,35}{29551,Buy,0.4204545,35}{1187,Buy,0.1213789,47}{29551,Buy,0.3548723,50}{1302,Buy,0.2298072,50}{370,Hold,-0.00990099,50}{3363,Hold,0.2167546,51}{577,Buy,0.3560425,52}{1113,Buy,0.2549676,54}{4513,Buy,0.09477952,55}{281,Buy,0.07970161,56}{3938,Hold,NA,56}{3118,Buy,0.000297118,57}{3363,Hold,0.1290482,57}{4035,Hold,-0.04201178,58}{4441,Hold,-0.07426041,61}
S4683836;{1370,Buy,0.08814923,0}{25512,Hold,-0.0234375,27}{867,Hold,NA,30}{3943,Hold,NA,53}
S4667975;{3346,Buy,0.2213286,0}
S3213696;{435,Buy,0.1023177,0}{3982,Buy,NA,10}{3982,Buy,0.1627907,16}{4564,Buy,NA,22}{877,Buy,0.1082435,24}{435,Buy,0.1055581,25}{3544,Buy,0.2533292,51}{4555,Buy,0.2567882,53}{435,Buy,0.1316075,54}{3982,Buy,0.08510308,54}{14844,Hold,NA,56}{877,Buy,0.1803588,57}
S4092276;{1645,Buy,0.07946027,0}{441,Buy,0.1586453,24}{3363,Buy,0.2041284,48}
S1588591;{850,Buy,0.3952049,0}{221,Buy,0.4751846,21}{850,Buy,0.383859,23}{850,Buy,0.3896708,26}
S7097194;{1700,Hold,NA,0}{4349,Buy,0.4440433,11}{1700,Hold,NA,23}{1700,Hold,NA,23}{864,Hold,0.2279355,25}{1700,Hold,NA,40}{1700,Hold,NA,49}{1700,Hold,NA,52}
S3173259;{158491,Buy,NA,0}{3511,Hold,0.1140236,2}{757,Hold,0.05324751,26}
S9729131;{2240,Hold,0.9999405,0}{3466,Buy,1.157831,0}{3927,Hold,1.043068,11}{1662,Buy,1.018511,22}{3415,Buy,0.9623647,27}{3466,Buy,0.9950295,30}{1391,Buy,1.128072,32}{3415,Buy,0.7519392,47}{3563,Hold,0.4886764,51}
S27356109;{1496,Hold,0.1720373,0}{288,Hold,0.1833584,29}{1546,Buy,0.21664,31}{4170,Buy,0.1845023,43}{1546,Buy,0.1377124,44}
S31320103;{27732,Buy,0.1229485,0}{872,Hold,-0.03127429,12}{827,Hold,-0.03023047,16}{3426,Buy,0.1391684,30}
S5494120;{1829,Buy,0.2355212,0}{2267,Hold,0.01284958,2}{1829,Buy,0.137333,7}{1721,Buy,0.1626298,11}{301,Buy,0.1211073,11}{2155,Buy,0.1962721,12}{3260,Buy,0.08710801,13}{1721,Buy,0.04949653,26}{1226,Buy,0.1189212,28}{853,Buy,0.1763018,28}{3575,Buy,0.190647,28}{1844,Buy,0.07588581,28}{1928,Buy,0.3818182,29}{3853,Buy,0.1328236,45}
S45397242;{1937,Hold,NA,0}{146754,Buy,2.459032,15}{879,Buy,2.335495,15}{15115,Hold,2.113405,18}{29232,Buy,2.361827,19}{763,Buy,2.371585,20}{1177,Buy,2.487919,21}{24682,Buy,2.630645,25}{4640,Buy,2.542285,27}{1193,Hold,1.909734,27}{24682,Buy,2.668795,27}{576,Hold,NA,28}{3831,Buy,2.493341,29}{1177,Buy,2.496659,30}{155892,Sell,2.151918,30}{1937,Hold,2.011504,33}{146754,Buy,2.354509,34}{1937,Hold,NA,36}{3785,Buy,2.193385,42}{15115,Hold,2.263172,43}{1531,Hold,2.083618,44}{4640,Buy,2.527868,44}{879,Buy,2.527868,44}
S1564262;{3012,Buy,NA,0}{3057,Hold,0.003344482,6}{3012,Buy,0.2555391,12}{3084,Hold,0.1316484,14}{603,Hold,0.1430824,16}{4086,Hold,0.04858441,27}{930,Hold,-0.002493766,36}{1936,Buy,0.1722913,41}{3348,Hold,0.1474379,55}{14907,Buy,0.3097173,58}
S453098;{2284,Sell,-0.07873726,0}{4659,Sell,-0.1877256,34}{870,Buy,0.1664075,44}{10065,Hold,0.04976672,44}
S2690874;{4420,Hold,0.07965451,0}{3697,Sell,-0.1602687,0}{4080,Buy,0.2636274,5}{4168,Buy,0.1826544,14}{1701,Hold,NA,17}{3697,Sell,-0.1032609,19}{4420,Buy,0.3868824,22}{38627,Hold,0.01090716,25}{156982,Hold,-0.01639344,30}
S38080196;{25536,Hold,-0.014416,0}{870,Buy,0.1903114,19}{3147,Buy,0.1912226,22}{870,Buy,0.3875444,27}{156767,Hold,NA,29}{4431,Hold,NA,31}{3129,Hold,0.08661417,32}{8593,Hold,0.2591815,33}
S39220131;{591,Sell,-0.1251972,0}{690,Buy,0.1958146,4}{454,Buy,0.2020275,8}{3505,Hold,NA,9}{4636,Hold,0.01434575,14}{4202,Hold,-0.03915101,18}{454,Buy,0.1741406,19}{591,Sell,-0.1370774,19}{1410,Hold,-0.07578558,20}{454,Buy,0.2027242,21}{2094,Hold,0.2983266,22}{29084,Hold,NA,23}{3789,Buy,NA,25}{3260,Hold,0.1382114,42}{591,Sell,-0.1000295,44}{591,Sell,-0.1635815,51}{1472,Buy,0.3105256,55}{2094,Hold,0.1922109,59}
S4663565;{290,Hold,0.1511326,0}{946,Buy,0.1793115,33}
S2890954;{654,Sell,NA,0}{832,Hold,0.03540414,30}{4188,Hold,0.002004008,30}{4132,Buy,0.2448787,33}{301,Buy,0.0504536,35}{1164,Hold,-0.05109489,54}{654,Sell,-0.06969876,58}
S5643224;{3237,Buy,0.1171145,0}{15005,Buy,0.3918551,13}{3583,Buy,0.119403,14}{3740,Buy,0.1549825,31}{8818,Hold,NA,31}{3583,Hold,0.05618927,34}{3444,Hold,NA,34}{1114,Buy,0.4736695,36}{3740,Buy,0.1960039,49}{4251,Buy,0.1496731,55}
S5131181;{4743,Buy,0.1988867,0}{12195,Buy,0.1382979,13}{2265,Buy,0.1935764,17}{4640,Buy,0.07204117,20}{879,Hold,0.02863203,25}{1795,Buy,0.1746624,34}{4743,Buy,NA,39}{1795,Buy,0.2584824,50}
S20713127;{27732,Buy,0.04046325,0}{27732,Buy,0.06697364,13}{372,Buy,NA,24}{372,Buy,0.215976,26}{3218,Buy,0.2715846,56}
S8195195;{372,Sell,-0.2217899,0}{146754,Sell,-0.2217899,0}{29232,Buy,0.0950187,5}{576,Buy,0.2979769,6}{1177,Hold,-0.08695652,12}{12195,Buy,0.155171,15}{274,Hold,0.003344482,18}{879,Buy,0.07466063,19}{15115,Hold,-0.0678733,19}{1203,Buy,NA,19}{2057,Sell,-0.1956587,21}{372,Hold,-0.1420359,21}{4640,Buy,0.06430533,22}{1193,Hold,-0.1698418,22}{4302,Hold,-0.0421252,22}{3339,Hold,NA,23}{1203,Buy,-0.9502971,23}{1795,Buy,0.07158837,26}{3831,Hold,0.143201,28}{3217,Hold,NA,28}{1392,Hold,NA,34}{372,Hold,-0.1720312,35}{576,Buy,0.1244898,36}{29232,Buy,0.06861302,38}{576,Buy,0.3991621,39}{2057,Sell,-0.2349437,40}{879,Buy,0.08127958,40}{707,Buy,0.04815449,41}{4640,Buy,-0.006825815,43}{3339,Hold,NA,43}{1203,Hold,-0.2178369,45}{274,Hold,-0.1698356,46}{4302,Hold,-0.2233946,46}{2253,Hold,-0.205901,47}{1531,Buy,-0.06472789,47}{2057,Sell,-0.3339254,48}{372,Hold,-0.2907801,49}{3931,Hold,-0.2287234,49}{879,Buy,-0.05169175,53}{3339,Hold,NA,53}
S45649240;{1700,Buy,-0.2354257,0}{4458,Hold,NA,12}{1700,Buy,-0.2443918,12}{1700,Buy,-0.2426503,19}{1700,Buy,-0.1065455,28}{22747,Buy,-0.2204257,29}{4349,Hold,-0.4181186,30}{1700,Buy,-0.02119183,46}{769,Buy,-0.02880805,47}{4349,Buy,-0.237619,48}{4714,Buy,NA,53}{3273,Hold,NA,54}{1079,Hold,-0.204761,58}
S30990203;{1785,Buy,0.1525424,0}{24685,Buy,NA,15}{304,Buy,0.1858879,22}{827,Buy,NA,22}{1712,Hold,0.03021978,47}{1862,Buy,0.2358393,51}{3426,Buy,0.2546626,52}{606,Buy,NA,52}{1785,Buy,0.0831475,55}{4770,Hold,0.0230179,57}
S4222150;{3431,Hold,0.02181718,0}{3431,Hold,0.02781137,38}
S39271195;{683,Buy,1.496804,0}{663,Hold,1.191639,0}{1399,Buy,1.446428,2}{3359,Buy,NA,27}{1399,Buy,1.281569,40}{1710,Buy,1.187041,44}{1399,Buy,1.195144,51}
S47883117;{829,Hold,0.006711409,0}{24878,Buy,0.4232999,46}
S14363193;{3524,Hold,-0.01336377,0}{3524,Hold,-0.2039192,2}{4176,Buy,0.2927239,6}{4360,Hold,-0.1235092,6}{6196,Buy,0.3327463,6}{4863,Hold,NA,7}{4708,Hold,NA,9}{3906,Hold,NA,9}{14915,Buy,0.2623178,11}{3692,Buy,0.1348438,16}{3692,Buy,0.1551632,17}{1409,Buy,0.2166471,19}{4335,Buy,0.172343,24}{1199,Buy,0.3112461,26}{4176,Buy,0.2719087,26}{407,Buy,-0.0374379,27}{4863,Sell,NA,31}{14915,Buy,-0.137577,42}{3692,Buy,0.1465977,47}{1399,Buy,-0.04102735,47}{407,Buy,-0.103569,47}{2110,Buy,-0.1439089,52}
S3010571;{2115,Sell,-0.09858074,0}{1176,Buy,NA,7}{2115,Hold,-0.09228442,19}{1986,Hold,0.00896861,24}{2288,Buy,NA,32}{2288,Buy,NA,36}{2115,Hold,-0.09493905,43}
S45649240;{4458,Buy,-0.6034179,0}{420,Hold,-0.5263789,10}{1579,Hold,NA,11}{420,Hold,-0.5284632,14}{4458,Buy,-0.6050487,19}{4251,Buy,-0.5301032,29}{4056,Buy,-0.6544759,32}{4251,Buy,-0.4593381,50}
S8402267;{1271,Hold,-0.03225806,0}{2310,Buy,0.4650284,4}{2191,Buy,0.4502307,6}{3042,Buy,0.1998,7}{14470,Buy,0.5737017,8}{2188,Buy,0.8653236,10}{1271,Hold,-0.2017738,15}{1464,Hold,NA,15}{354,Buy,0.3315579,16}{4173,Buy,0.001794258,18}{37480,Hold,0.01081005,21}{1248,Buy,0.2635126,21}{713,Buy,0.1071682,22}{485,Buy,0.3742225,24}{3098,Buy,0.2881065,26}{2188,Buy,0.2815584,40}{485,Buy,0.2174805,40}{3098,Buy,0.1724857,48}
S44107242;{4157,Buy,0.1172632,0}{1519,Hold,-0.1595808,0}{1439,Buy,0.1647607,19}{1700,Buy,NA,23}{1439,Buy,0.1591149,24}{3141,Hold,NA,40}{7485,Hold,-0.004683841,41}{1061,Hold,0.08884513,49}{420,Hold,0.1830986,50}{4251,Buy,0.2059478,51}{7286,Buy,0.1336516,53}{865,Buy,0.2529833,53}{769,Hold,0.1455847,53}{24471,Buy,NA,54}{277,Hold,0.1436741,58}
S94311056;{1673,Buy,-0.09302928,0}{1239,Buy,0.2956725,0}{4892,Hold,NA,0}{510,Buy,0.1661052,0}{1736,Hold,NA,2}{2208,Buy,0.2599119,2}{303,Buy,0.178352,3}{4404,Buy,0.08996395,4}{430,Buy,0.06373926,8}{2208,Buy,0.2444522,9}{2109,Buy,0.1409514,11}{2144,Buy,0.1848341,11}{3133,Buy,0.1289052,12}{922,Buy,0.1814124,12}{1864,Buy,0.06053911,13}{3084,Buy,0.2342293,15}{1573,Buy,0.005668312,15}{1720,Buy,0.1924418,17}{3864,Buy,0.1586207,18}{15040,Buy,0.1954023,18}{430,Buy,0.1494253,18}{1191,Hold,0.1049724,19}{3117,Buy,0.09729334,21}{8620,Buy,0.1550545,22}{15016,Buy,NA,27}{4657,Hold,NA,34}{1573,Buy,0.08556203,37}{3117,Hold,0.08331692,39}{3178,Buy,0.08331692,39}{3111,Buy,0.1441879,40}{868,Hold,0.0328068,40}{338,Hold,-0.01438198,41}{1191,Hold,NA,42}{303,Buy,0.2067578,43}{736,Hold,0.1061947,43}{510,Buy,0.2067578,43}{1078,Buy,0.2469831,43}{3084,Buy,0.2067578,43}{3116,Buy,0.2067578,43}{342,Buy,0.1383097,44}{2144,Buy,0.2088244,44}{941,Buy,0.292375,45}{4404,Buy,0.1929615,45}{2208,Buy,0.4216125,45}{510,Buy,0.1929615,45}{1736,Hold,-0.04771352,46}{2208,Buy,0.2201171,46}{510,Buy,0.1407598,46}{222,Buy,0.2164217,47}{1455,Buy,0.196148,47}{3864,Buy,0.1657375,47}{1864,Buy,0.1556006,47}{1573,Buy,0.1150532,47}{4657,Hold,NA,47}{1720,Buy,0.1671572,48}{3084,Buy,NA,48}{4587,Buy,0.3193951,48}{3116,Buy,0.1939111,49}{1720,Buy,0.1441648,49}{3082,Hold,0.02477365,49}{3864,Buy,0.005472092,49}{1661,Hold,NA,50}{736,Hold,0.07674236,50}{22684,Buy,0.1256852,50}{27788,Buy,0.1530815,51}{736,Hold,0.09343936,51}{3133,Buy,0.1133201,51}{2208,Buy,0.2024636,53}{3178,Buy,0.07917198,54}{1720,Buy,0.1355782,55}{2208,Buy,0.2324649,56}{3105,Hold,NA,56}{1720,Buy,NA,59}{430,Buy,0.1733497,60}
S3795794;{860,Buy,0.1333333,0}{1344,Buy,0.1100148,6}{860,Buy,0.2729124,33}
S18471150;{1702,Buy,0.2327692,0}{278,Buy,0.1682243,7}{3372,Buy,0.08333333,21}{3372,Buy,0.1575764,37}
S48021166;{4770,Buy,0.1857708,0}{24685,Buy,0.1198946,0}{4138,Buy,0.3010908,2}{4138,Buy,0.3327948,16}{24685,Buy,0.09897214,21}{1792,Buy,0.1561853,24}{6188,Buy,0.1361358,24}{4138,Buy,0.3222037,27}{579,Buy,0.08180301,27}{1097,Hold,NA,28}{4770,Buy,0.2052226,28}{1792,Buy,0.1650485,28}{4138,Buy,0.2851301,43}{1712,Buy,0.05290866,49}{4138,Buy,0.2694749,50}{385,Buy,0.0947965,53}{1792,Buy,0.08634576,56}
S3077118;{1712,Buy,0.8031242,0}{37728,Buy,1.022946,16}{1712,Buy,0.7904234,16}{1712,Buy,0.8130817,32}{2083,Buy,0.9132164,42}
S39220131;{29084,Hold,NA,0}{1410,Buy,0.1826217,21}{1410,Buy,NA,44}{591,Hold,0.2075472,45}{3789,Buy,NA,47}{4636,Hold,0.09915014,51}
S4222150;{2130,Hold,-0.01204075,0}{2130,Hold,0.01596517,48}{3586,Buy,0.1904762,52}
S30331217;{876,Buy,NA,0}{2245,Buy,0.2369094,0}{3708,Buy,0.2039251,0}{4224,Hold,0.09159554,7}{876,Buy,NA,10}{2002,Hold,NA,13}{3644,Buy,0.2970678,18}{4145,Buy,-0.007248071,20}{2245,Buy,0.2432978,41}{3383,Buy,0.2101811,42}{2102,Buy,NA,44}{21958,Hold,0.04853443,45}{4103,Buy,-0.2479318,56}{1716,Buy,NA,59}
S3121985;{4128,Buy,NA,0}{3457,Buy,0.05820106,36}{4282,Buy,0.1351434,42}{22325,Hold,NA,45}{3586,Buy,0.1613503,48}
S35262136;{839,Buy,0.1519583,0}{1721,Buy,0.1050854,31}{2094,Buy,0.1455947,34}{3833,Hold,0.04558762,35}{738,Buy,0.1501464,35}{403,Buy,0.2100259,45}
S397760;{795,Hold,0.07398568,0}
S2174341;{1426,Hold,NA,0}
S1235160;{4441,Buy,0.07526882,0}{370,Buy,NA,0}
S3443652;{4876,Buy,0.2080537,0}
S132090;{837,Buy,0.5632288,0}{4365,Hold,NA,22}{665,Buy,0.5468965,28}
S3615875;{4078,Buy,NA,0}{796,Buy,0.2210526,28}{749,Buy,0.260737,30}{29571,Hold,0.20532,30}{1313,Hold,0.08375702,33}{3325,Buy,0.0989011,34}
S11158180;{1709,Hold,NA,0}{8593,Hold,NA,9}{1709,Hold,NA,16}{3685,Hold,0.05633803,31}{4527,Hold,0.05857445,33}{15253,Buy,0.3076557,52}
S1142458;{15240,Buy,0.08876455,0}{3813,Hold,0.06027596,54}
S1918469;{4286,Buy,0.177262,0}{4213,Buy,0.1872456,3}{685,Buy,0.2013911,30}{1192,Buy,0.3888889,35}
S18928138;{3435,Hold,1.849183,0}{4111,Buy,2.407189,32}{2271,Hold,NA,32}{483,Buy,2.370254,33}{15027,Hold,NA,38}
S644385;{3383,Buy,0.07167235,0}{221,Buy,0.1131984,13}{3383,Hold,0.04339735,21}{4225,Buy,0.1980717,30}{876,Buy,0.1991253,32}
S3386173;{758,Hold,1.206703,0}
S2754280;{2071,Hold,0.5890967,0}{850,Hold,0.5094082,26}{286,Buy,0.4888206,32}{4250,Hold,0.4954741,37}
S3386173;{22051,Hold,0.5883344,0}{1673,Hold,0.8428488,57}{758,Hold,1.220704,58}{4285,Hold,0.8642944,58}
S4206199;{4336,Hold,0.04231812,0}{1270,Hold,NA,8}{3632,Hold,NA,11}{3632,Buy,0.1645963,31}{222,Buy,-0.02332362,32}{906,Buy,NA,37}{1211,Buy,0.2433755,39}{3314,Hold,0.01916021,39}{1048,Hold,NA,41}{1717,Buy,0.22,43}
S4191020;{307,Buy,0.06060606,0}{1298,Buy,0.2333333,46}
